hart,time
357,2023-01-29 11:26:38.298630
355,2023-01-29 11:26:38.299423
353,2023-01-29 11:26:38.300619
356,2023-01-29 11:26:38.301868
355,2023-01-29 11:26:38.302521
351,2023-01-29 11:26:38.303345
350,2023-01-29 11:26:38.304669
353,2023-01-29 11:26:38.305812
351,2023-01-29 11:26:38.306731
346,2023-01-29 11:26:38.308316
348,2023-01-29 11:26:38.309789
353,2023-01-29 11:26:38.310715
351,2023-01-29 11:26:38.382565
348,2023-01-29 11:26:38.383422
352,2023-01-29 11:26:38.384376
357,2023-01-29 11:26:38.384874
355,2023-01-29 11:26:38.385905
351,2023-01-29 11:26:38.386712
356,2023-01-29 11:26:38.388053
359,2023-01-29 11:26:38.388903
357,2023-01-29 11:26:38.389481
353,2023-01-29 11:26:38.390735
355,2023-01-29 11:26:38.391444
357,2023-01-29 11:26:38.392188
359,2023-01-29 11:26:38.392722
358,2023-01-29 11:26:38.394234
360,2023-01-29 11:26:38.394858
361,2023-01-29 11:26:38.395654
356,2023-01-29 11:26:38.396369
354,2023-01-29 11:26:38.512331
357,2023-01-29 11:26:38.513271
359,2023-01-29 11:26:38.514181
357,2023-01-29 11:26:38.515011
356,2023-01-29 11:26:38.515569
359,2023-01-29 11:26:38.516326
359,2023-01-29 11:26:38.517
354,2023-01-29 11:26:38.518410
355,2023-01-29 11:26:38.519041
357,2023-01-29 11:26:38.519661
359,2023-01-29 11:26:38.520293
356,2023-01-29 11:26:38.521139
357,2023-01-29 11:26:38.522056
355,2023-01-29 11:26:38.522801
355,2023-01-29 11:26:38.523979
355,2023-01-29 11:26:38.524718
356,2023-01-29 11:26:38.525685
357,2023-01-29 11:26:38.526378
355,2023-01-29 11:26:38.527451
351,2023-01-29 11:26:38.528245
352,2023-01-29 11:26:38.528860
356,2023-01-29 11:26:38.529781
355,2023-01-29 11:26:38.530797
351,2023-01-29 11:26:38.531532
352,2023-01-29 11:26:38.532165
353,2023-01-29 11:26:38.532886
351,2023-01-29 11:26:38.611651
352,2023-01-29 11:26:38.612542
355,2023-01-29 11:26:38.613162
355,2023-01-29 11:26:38.614445
352,2023-01-29 11:26:38.615043
350,2023-01-29 11:26:38.616040
356,2023-01-29 11:26:38.616831
357,2023-01-29 11:26:38.617916
351,2023-01-29 11:26:38.618508
351,2023-01-29 11:26:38.619234
359,2023-01-29 11:26:38.620215
360,2023-01-29 11:26:38.621213
358,2023-01-29 11:26:38.621767
356,2023-01-29 11:26:38.622982
357,2023-01-29 11:26:38.624224
362,2023-01-29 11:26:38.625011
372,2023-01-29 11:26:38.625827
377,2023-01-29 11:26:38.626515
372,2023-01-29 11:26:38.711816
365,2023-01-29 11:26:38.712814
360,2023-01-29 11:26:38.713656
359,2023-01-29 11:26:38.714433
355,2023-01-29 11:26:38.715547
346,2023-01-29 11:26:38.716295
343,2023-01-29 11:26:38.716771
348,2023-01-29 11:26:38.718040
348,2023-01-29 11:26:38.718768
341,2023-01-29 11:26:38.719480
339,2023-01-29 11:26:38.720328
344,2023-01-29 11:26:38.721432
346,2023-01-29 11:26:38.722221
342,2023-01-29 11:26:38.723053
340,2023-01-29 11:26:38.723906
342,2023-01-29 11:26:38.724827
343,2023-01-29 11:26:38.725559
351,2023-01-29 11:26:38.726337
353,2023-01-29 11:26:38.727151
324,2023-01-29 11:26:38.801265
311,2023-01-29 11:26:38.802075
395,2023-01-29 11:26:38.802702
540,2023-01-29 11:26:38.804004
524,2023-01-29 11:26:38.804817
410,2023-01-29 11:26:38.806028
302,2023-01-29 11:26:38.806803
227,2023-01-29 11:26:38.807821
221,2023-01-29 11:26:38.808686
275,2023-01-29 11:26:38.809230
303,2023-01-29 11:26:38.810152
294,2023-01-29 11:26:38.811066
291,2023-01-29 11:26:38.811753
303,2023-01-29 11:26:38.812633
313,2023-01-29 11:26:38.813760
318,2023-01-29 11:26:38.814359
318,2023-01-29 11:26:38.815056
315,2023-01-29 11:26:38.888614
316,2023-01-29 11:26:38.890091
320,2023-01-29 11:26:38.890918
320,2023-01-29 11:26:38.891758
318,2023-01-29 11:26:38.892354
319,2023-01-29 11:26:38.893568
323,2023-01-29 11:26:38.894488
322,2023-01-29 11:26:38.895017
320,2023-01-29 11:26:38.896001
322,2023-01-29 11:26:38.896781
325,2023-01-29 11:26:38.897737
323,2023-01-29 11:26:38.898647
320,2023-01-29 11:26:38.899578
323,2023-01-29 11:26:38.900077
325,2023-01-29 11:26:38.900955
322,2023-01-29 11:26:38.901572
321,2023-01-29 11:26:38.903102
324,2023-01-29 11:26:38.975931
324,2023-01-29 11:26:38.976754
318,2023-01-29 11:26:38.977830
316,2023-01-29 11:26:38.978613
319,2023-01-29 11:26:38.979432
321,2023-01-29 11:26:38.980102
318,2023-01-29 11:26:38.981182
316,2023-01-29 11:26:38.982297
316,2023-01-29 11:26:38.982952
315,2023-01-29 11:26:38.983886
313,2023-01-29 11:26:38.985274
316,2023-01-29 11:26:38.986389
320,2023-01-29 11:26:38.986999
321,2023-01-29 11:26:38.987840
320,2023-01-29 11:26:38.988992
323,2023-01-29 11:26:38.989906
329,2023-01-29 11:26:38.990661
328,2023-01-29 11:26:39.064808
327,2023-01-29 11:26:39.065908
330,2023-01-29 11:26:39.066866
336,2023-01-29 11:26:39.067622
338,2023-01-29 11:26:39.068904
340,2023-01-29 11:26:39.069936
343,2023-01-29 11:26:39.071152
344,2023-01-29 11:26:39.071726
341,2023-01-29 11:26:39.072822
341,2023-01-29 11:26:39.073707
346,2023-01-29 11:26:39.074618
348,2023-01-29 11:26:39.075657
346,2023-01-29 11:26:39.076409
345,2023-01-29 11:26:39.077457
348,2023-01-29 11:26:39.078500
347,2023-01-29 11:26:39.079721
343,2023-01-29 11:26:39.080474
343,2023-01-29 11:26:39.154775
343,2023-01-29 11:26:39.155632
341,2023-01-29 11:26:39.156832
337,2023-01-29 11:26:39.157676
338,2023-01-29 11:26:39.158352
339,2023-01-29 11:26:39.159478
335,2023-01-29 11:26:39.160488
333,2023-01-29 11:26:39.161322
336,2023-01-29 11:26:39.162176
339,2023-01-29 11:26:39.163280
336,2023-01-29 11:26:39.164397
334,2023-01-29 11:26:39.165106
337,2023-01-29 11:26:39.166006
339,2023-01-29 11:26:39.166963
337,2023-01-29 11:26:39.167887
337,2023-01-29 11:26:39.168776
341,2023-01-29 11:26:39.169703
343,2023-01-29 11:26:39.244367
339,2023-01-29 11:26:39.244990
339,2023-01-29 11:26:39.246084
345,2023-01-29 11:26:39.247611
345,2023-01-29 11:26:39.248986
341,2023-01-29 11:26:39.250220
342,2023-01-29 11:26:39.251343
346,2023-01-29 11:26:39.253021
345,2023-01-29 11:26:39.254086
342,2023-01-29 11:26:39.255017
343,2023-01-29 11:26:39.256495
346,2023-01-29 11:26:39.258913
345,2023-01-29 11:26:39.259615
342,2023-01-29 11:26:39.260620
342,2023-01-29 11:26:39.261837
344,2023-01-29 11:26:39.263065
343,2023-01-29 11:26:39.263898
343,2023-01-29 11:26:39.264705
346,2023-01-29 11:26:39.380912
345,2023-01-29 11:26:39.381974
341,2023-01-29 11:26:39.382938
339,2023-01-29 11:26:39.383592
344,2023-01-29 11:26:39.384465
346,2023-01-29 11:26:39.384910
342,2023-01-29 11:26:39.386189
338,2023-01-29 11:26:39.387119
342,2023-01-29 11:26:39.388031
343,2023-01-29 11:26:39.388783
340,2023-01-29 11:26:39.389628
341,2023-01-29 11:26:39.390526
343,2023-01-29 11:26:39.391247
341,2023-01-29 11:26:39.391940
338,2023-01-29 11:26:39.392846
340,2023-01-29 11:26:39.394118
345,2023-01-29 11:26:39.394899
343,2023-01-29 11:26:39.395515
339,2023-01-29 11:26:39.396129
340,2023-01-29 11:26:39.396927
343,2023-01-29 11:26:39.397688
342,2023-01-29 11:26:39.398282
338,2023-01-29 11:26:39.399311
339,2023-01-29 11:26:39.400030
341,2023-01-29 11:26:39.400730
339,2023-01-29 11:26:39.401190
337,2023-01-29 11:26:39.402386
339,2023-01-29 11:26:39.477129
342,2023-01-29 11:26:39.477792
345,2023-01-29 11:26:39.478542
345,2023-01-29 11:26:39.479888
348,2023-01-29 11:26:39.480717
350,2023-01-29 11:26:39.481317
345,2023-01-29 11:26:39.482574
345,2023-01-29 11:26:39.483201
354,2023-01-29 11:26:39.484087
364,2023-01-29 11:26:39.484787
361,2023-01-29 11:26:39.485773
359,2023-01-29 11:26:39.486292
359,2023-01-29 11:26:39.487042
355,2023-01-29 11:26:39.487863
346,2023-01-29 11:26:39.488885
343,2023-01-29 11:26:39.489694
343,2023-01-29 11:26:39.490436
339,2023-01-29 11:26:39.563024
335,2023-01-29 11:26:39.563738
339,2023-01-29 11:26:39.564592
340,2023-01-29 11:26:39.565288
338,2023-01-29 11:26:39.566580
339,2023-01-29 11:26:39.567286
340,2023-01-29 11:26:39.568173
341,2023-01-29 11:26:39.568931
338,2023-01-29 11:26:39.570145
338,2023-01-29 11:26:39.570771
343,2023-01-29 11:26:39.571514
353,2023-01-29 11:26:39.572160
350,2023-01-29 11:26:39.573060
316,2023-01-29 11:26:39.573993
304,2023-01-29 11:26:39.574788
387,2023-01-29 11:26:39.575576
530,2023-01-29 11:26:39.648032
522,2023-01-29 11:26:39.648924
418,2023-01-29 11:26:39.649785
317,2023-01-29 11:26:39.650741
226,2023-01-29 11:26:39.651587
214,2023-01-29 11:26:39.652681
279,2023-01-29 11:26:39.654198
315,2023-01-29 11:26:39.655379
302,2023-01-29 11:26:39.656492
298,2023-01-29 11:26:39.657173
314,2023-01-29 11:26:39.658343
322,2023-01-29 11:26:39.659135
319,2023-01-29 11:26:39.660174
321,2023-01-29 11:26:39.660774
323,2023-01-29 11:26:39.661842
322,2023-01-29 11:26:39.662646
321,2023-01-29 11:26:39.663341
325,2023-01-29 11:26:39.664526
328,2023-01-29 11:26:39.748201
324,2023-01-29 11:26:39.749108
323,2023-01-29 11:26:39.749787
327,2023-01-29 11:26:39.750907
328,2023-01-29 11:26:39.751597
324,2023-01-29 11:26:39.752475
324,2023-01-29 11:26:39.753296
327,2023-01-29 11:26:39.754853
326,2023-01-29 11:26:39.755654
321,2023-01-29 11:26:39.756515
321,2023-01-29 11:26:39.757244
326,2023-01-29 11:26:39.758555
326,2023-01-29 11:26:39.759320
323,2023-01-29 11:26:39.759815
323,2023-01-29 11:26:39.760731
323,2023-01-29 11:26:39.761423
319,2023-01-29 11:26:39.762191
317,2023-01-29 11:26:39.762974
320,2023-01-29 11:26:39.838174
322,2023-01-29 11:26:39.839250
319,2023-01-29 11:26:39.840262
318,2023-01-29 11:26:39.841294
319,2023-01-29 11:26:39.843088
321,2023-01-29 11:26:39.844068
318,2023-01-29 11:26:39.844725
318,2023-01-29 11:26:39.845570
323,2023-01-29 11:26:39.846521
326,2023-01-29 11:26:39.847438
325,2023-01-29 11:26:39.848455
326,2023-01-29 11:26:39.850090
329,2023-01-29 11:26:39.850997
330,2023-01-29 11:26:39.852063
329,2023-01-29 11:26:39.853143
332,2023-01-29 11:26:39.854985
339,2023-01-29 11:26:39.855973
339,2023-01-29 11:26:39.857040
338,2023-01-29 11:26:39.857985
340,2023-01-29 11:26:39.943234
343,2023-01-29 11:26:39.944304
343,2023-01-29 11:26:39.944873
342,2023-01-29 11:26:39.946122
344,2023-01-29 11:26:39.946803
344,2023-01-29 11:26:39.948004
342,2023-01-29 11:26:39.948862
339,2023-01-29 11:26:39.950199
340,2023-01-29 11:26:39.951234
341,2023-01-29 11:26:39.952031
338,2023-01-29 11:26:39.952579
338,2023-01-29 11:26:39.953425
339,2023-01-29 11:26:39.954384
339,2023-01-29 11:26:39.955169
337,2023-01-29 11:26:39.956211
337,2023-01-29 11:26:39.957015
339,2023-01-29 11:26:39.957889
337,2023-01-29 11:26:39.959046
333,2023-01-29 11:26:39.960298
334,2023-01-29 11:26:40.034379
338,2023-01-29 11:26:40.034998
339,2023-01-29 11:26:40.035852
336,2023-01-29 11:26:40.037164
337,2023-01-29 11:26:40.038072
340,2023-01-29 11:26:40.038675
339,2023-01-29 11:26:40.039555
337,2023-01-29 11:26:40.040872
341,2023-01-29 11:26:40.041880
346,2023-01-29 11:26:40.042595
345,2023-01-29 11:26:40.043646
342,2023-01-29 11:26:40.044615
343,2023-01-29 11:26:40.045650
345,2023-01-29 11:26:40.046482
339,2023-01-29 11:26:40.047455
336,2023-01-29 11:26:40.048294
343,2023-01-29 11:26:40.049496
345,2023-01-29 11:26:40.050399
340,2023-01-29 11:26:40.123928
339,2023-01-29 11:26:40.124505
343,2023-01-29 11:26:40.125578
345,2023-01-29 11:26:40.127040
338,2023-01-29 11:26:40.127873
336,2023-01-29 11:26:40.128865
343,2023-01-29 11:26:40.130114
343,2023-01-29 11:26:40.131826
339,2023-01-29 11:26:40.132498
340,2023-01-29 11:26:40.133638
345,2023-01-29 11:26:40.134647
345,2023-01-29 11:26:40.136366
341,2023-01-29 11:26:40.137296
342,2023-01-29 11:26:40.138163
343,2023-01-29 11:26:40.139850
342,2023-01-29 11:26:40.140903
341,2023-01-29 11:26:40.142103
343,2023-01-29 11:26:40.272722
343,2023-01-29 11:26:40.274144
338,2023-01-29 11:26:40.275245
336,2023-01-29 11:26:40.276186
343,2023-01-29 11:26:40.277026
345,2023-01-29 11:26:40.278436
342,2023-01-29 11:26:40.279339
341,2023-01-29 11:26:40.280301
345,2023-01-29 11:26:40.280839
346,2023-01-29 11:26:40.281938
343,2023-01-29 11:26:40.282875
342,2023-01-29 11:26:40.283596
346,2023-01-29 11:26:40.284428
344,2023-01-29 11:26:40.285160
339,2023-01-29 11:26:40.286063
342,2023-01-29 11:26:40.287012
347,2023-01-29 11:26:40.288180
347,2023-01-29 11:26:40.288771
343,2023-01-29 11:26:40.289650
344,2023-01-29 11:26:40.290613
346,2023-01-29 11:26:40.291921
343,2023-01-29 11:26:40.292683
342,2023-01-29 11:26:40.293183
347,2023-01-29 11:26:40.294523
350,2023-01-29 11:26:40.295691
347,2023-01-29 11:26:40.296607
345,2023-01-29 11:26:40.298049
346,2023-01-29 11:26:40.299450
350,2023-01-29 11:26:40.300229
347,2023-01-29 11:26:40.300802
346,2023-01-29 11:26:40.301826
355,2023-01-29 11:26:40.384851
367,2023-01-29 11:26:40.385985
365,2023-01-29 11:26:40.386808
360,2023-01-29 11:26:40.387661
362,2023-01-29 11:26:40.388511
358,2023-01-29 11:26:40.389295
350,2023-01-29 11:26:40.390265
346,2023-01-29 11:26:40.391454
344,2023-01-29 11:26:40.392271
341,2023-01-29 11:26:40.393300
339,2023-01-29 11:26:40.394191
341,2023-01-29 11:26:40.395404
343,2023-01-29 11:26:40.396044
338,2023-01-29 11:26:40.396961
336,2023-01-29 11:26:40.397910
341,2023-01-29 11:26:40.399181
346,2023-01-29 11:26:40.400013
340,2023-01-29 11:26:40.400970
337,2023-01-29 11:26:40.402262
345,2023-01-29 11:26:40.483612
356,2023-01-29 11:26:40.484588
343,2023-01-29 11:26:40.485459
309,2023-01-29 11:26:40.486808
318,2023-01-29 11:26:40.487915
431,2023-01-29 11:26:40.488985
536,2023-01-29 11:26:40.489901
481,2023-01-29 11:26:40.490974
381,2023-01-29 11:26:40.492204
291,2023-01-29 11:26:40.493106
222,2023-01-29 11:26:40.494358
231,2023-01-29 11:26:40.495240
290,2023-01-29 11:26:40.495864
310,2023-01-29 11:26:40.496689
295,2023-01-29 11:26:40.497905
301,2023-01-29 11:26:40.498712
321,2023-01-29 11:26:40.499770
326,2023-01-29 11:26:40.500416
320,2023-01-29 11:26:40.501843
322,2023-01-29 11:26:40.574308
331,2023-01-29 11:26:40.574992
332,2023-01-29 11:26:40.575830
328,2023-01-29 11:26:40.576330
329,2023-01-29 11:26:40.577237
333,2023-01-29 11:26:40.577914
333,2023-01-29 11:26:40.579027
333,2023-01-29 11:26:40.579886
336,2023-01-29 11:26:40.580876
337,2023-01-29 11:26:40.581956
335,2023-01-29 11:26:40.583004
337,2023-01-29 11:26:40.583587
339,2023-01-29 11:26:40.584568
337,2023-01-29 11:26:40.585195
335,2023-01-29 11:26:40.586287
337,2023-01-29 11:26:40.586858
341,2023-01-29 11:26:40.587613
341,2023-01-29 11:26:40.659193
338,2023-01-29 11:26:40.660108
339,2023-01-29 11:26:40.660609
341,2023-01-29 11:26:40.662050
338,2023-01-29 11:26:40.663344
335,2023-01-29 11:26:40.664202
336,2023-01-29 11:26:40.664973
336,2023-01-29 11:26:40.666073
335,2023-01-29 11:26:40.667103
335,2023-01-29 11:26:40.667758
338,2023-01-29 11:26:40.668479
338,2023-01-29 11:26:40.669660
337,2023-01-29 11:26:40.670360
340,2023-01-29 11:26:40.670913
346,2023-01-29 11:26:40.671996
349,2023-01-29 11:26:40.673306
345,2023-01-29 11:26:40.760629
343,2023-01-29 11:26:40.761650
346,2023-01-29 11:26:40.762449
349,2023-01-29 11:26:40.763593
350,2023-01-29 11:26:40.764657
352,2023-01-29 11:26:40.765172
355,2023-01-29 11:26:40.766505
356,2023-01-29 11:26:40.767174
354,2023-01-29 11:26:40.767947
358,2023-01-29 11:26:40.768403
361,2023-01-29 11:26:40.769654
359,2023-01-29 11:26:40.770544
357,2023-01-29 11:26:40.771349
359,2023-01-29 11:26:40.772370
361,2023-01-29 11:26:40.773835
357,2023-01-29 11:26:40.774883
352,2023-01-29 11:26:40.775684
354,2023-01-29 11:26:40.776443
356,2023-01-29 11:26:40.777089
356,2023-01-29 11:26:40.778146
353,2023-01-29 11:26:40.779194
351,2023-01-29 11:26:40.854287
352,2023-01-29 11:26:40.855171
353,2023-01-29 11:26:40.856198
352,2023-01-29 11:26:40.856790
353,2023-01-29 11:26:40.858114
352,2023-01-29 11:26:40.858968
350,2023-01-29 11:26:40.859850
354,2023-01-29 11:26:40.860726
357,2023-01-29 11:26:40.861957
356,2023-01-29 11:26:40.862756
354,2023-01-29 11:26:40.863512
358,2023-01-29 11:26:40.864744
363,2023-01-29 11:26:40.865647
361,2023-01-29 11:26:40.866454
358,2023-01-29 11:26:40.867256
359,2023-01-29 11:26:40.868489
362,2023-01-29 11:26:40.869606
362,2023-01-29 11:26:40.958063
361,2023-01-29 11:26:40.959413
365,2023-01-29 11:26:40.959666
369,2023-01-29 11:26:40.960699
368,2023-01-29 11:26:40.961858
365,2023-01-29 11:26:40.963831
366,2023-01-29 11:26:40.964491
367,2023-01-29 11:26:40.965568
365,2023-01-29 11:26:40.966569
366,2023-01-29 11:26:40.969785
370,2023-01-29 11:26:40.970596
369,2023-01-29 11:26:40.971226
365,2023-01-29 11:26:40.972044
365,2023-01-29 11:26:40.973266
369,2023-01-29 11:26:40.974046
372,2023-01-29 11:26:40.975360
369,2023-01-29 11:26:40.976341
367,2023-01-29 11:26:40.976903
369,2023-01-29 11:26:40.977753
369,2023-01-29 11:26:40.978673
367,2023-01-29 11:26:40.979756
368,2023-01-29 11:26:41.053680
371,2023-01-29 11:26:41.054582
369,2023-01-29 11:26:41.055308
365,2023-01-29 11:26:41.056696
366,2023-01-29 11:26:41.057985
369,2023-01-29 11:26:41.058929
369,2023-01-29 11:26:41.059691
370,2023-01-29 11:26:41.061143
373,2023-01-29 11:26:41.062115
370,2023-01-29 11:26:41.062988
365,2023-01-29 11:26:41.064737
366,2023-01-29 11:26:41.065364
369,2023-01-29 11:26:41.066245
369,2023-01-29 11:26:41.066789
366,2023-01-29 11:26:41.067890
366,2023-01-29 11:26:41.068991
371,2023-01-29 11:26:41.069698
372,2023-01-29 11:26:41.070646
366,2023-01-29 11:26:41.182540
366,2023-01-29 11:26:41.183500
369,2023-01-29 11:26:41.184310
370,2023-01-29 11:26:41.185368
366,2023-01-29 11:26:41.186092
368,2023-01-29 11:26:41.186921
374,2023-01-29 11:26:41.187841
376,2023-01-29 11:26:41.188948
373,2023-01-29 11:26:41.189591
376,2023-01-29 11:26:41.190320
378,2023-01-29 11:26:41.190985
370,2023-01-29 11:26:41.192330
370,2023-01-29 11:26:41.192904
384,2023-01-29 11:26:41.193714
391,2023-01-29 11:26:41.194737
386,2023-01-29 11:26:41.195516
380,2023-01-29 11:26:41.196267
380,2023-01-29 11:26:41.196986
376,2023-01-29 11:26:41.198194
368,2023-01-29 11:26:41.198938
363,2023-01-29 11:26:41.199570
365,2023-01-29 11:26:41.200451
364,2023-01-29 11:26:41.201634
359,2023-01-29 11:26:41.202169
360,2023-01-29 11:26:41.202891
368,2023-01-29 11:26:41.282052
369,2023-01-29 11:26:41.283136
363,2023-01-29 11:26:41.283729
361,2023-01-29 11:26:41.284498
362,2023-01-29 11:26:41.286013
363,2023-01-29 11:26:41.286769
362,2023-01-29 11:26:41.287590
374,2023-01-29 11:26:41.288512
377,2023-01-29 11:26:41.290434
342,2023-01-29 11:26:41.291330
321,2023-01-29 11:26:41.292553
396,2023-01-29 11:26:41.293501
554,2023-01-29 11:26:41.294852
560,2023-01-29 11:26:41.295489
446,2023-01-29 11:26:41.296482
338,2023-01-29 11:26:41.298354
256,2023-01-29 11:26:41.299708
231,2023-01-29 11:26:41.300602
282,2023-01-29 11:26:41.301408
325,2023-01-29 11:26:41.374346
322,2023-01-29 11:26:41.374975
315,2023-01-29 11:26:41.375755
330,2023-01-29 11:26:41.376705
343,2023-01-29 11:26:41.377845
340,2023-01-29 11:26:41.378557
334,2023-01-29 11:26:41.379273
336,2023-01-29 11:26:41.380214
343,2023-01-29 11:26:41.380851
346,2023-01-29 11:26:41.381721
344,2023-01-29 11:26:41.382383
343,2023-01-29 11:26:41.383334
344,2023-01-29 11:26:41.384051
340,2023-01-29 11:26:41.384814
339,2023-01-29 11:26:41.385298
344,2023-01-29 11:26:41.386452
348,2023-01-29 11:26:41.467004
344,2023-01-29 11:26:41.468032
338,2023-01-29 11:26:41.468964
339,2023-01-29 11:26:41.471106
342,2023-01-29 11:26:41.472175
341,2023-01-29 11:26:41.473056
339,2023-01-29 11:26:41.474720
344,2023-01-29 11:26:41.475580
343,2023-01-29 11:26:41.476717
336,2023-01-29 11:26:41.477815
333,2023-01-29 11:26:41.479613
334,2023-01-29 11:26:41.480592
335,2023-01-29 11:26:41.481674
332,2023-01-29 11:26:41.482490
331,2023-01-29 11:26:41.483589
333,2023-01-29 11:26:41.484105
332,2023-01-29 11:26:41.484981
330,2023-01-29 11:26:41.486010
333,2023-01-29 11:26:41.486907
336,2023-01-29 11:26:41.487518
335,2023-01-29 11:26:41.562611
333,2023-01-29 11:26:41.563549
337,2023-01-29 11:26:41.564490
341,2023-01-29 11:26:41.565504
339,2023-01-29 11:26:41.566212
337,2023-01-29 11:26:41.567221
340,2023-01-29 11:26:41.568062
346,2023-01-29 11:26:41.568872
347,2023-01-29 11:26:41.569762
349,2023-01-29 11:26:41.570533
352,2023-01-29 11:26:41.571114
354,2023-01-29 11:26:41.571850
352,2023-01-29 11:26:41.573108
355,2023-01-29 11:26:41.573900
357,2023-01-29 11:26:41.574840
355,2023-01-29 11:26:41.575542
350,2023-01-29 11:26:41.577216
351,2023-01-29 11:26:41.649946
355,2023-01-29 11:26:41.651229
354,2023-01-29 11:26:41.652582
349,2023-01-29 11:26:41.653572
350,2023-01-29 11:26:41.654755
353,2023-01-29 11:26:41.655938
351,2023-01-29 11:26:41.657419
346,2023-01-29 11:26:41.658208
346,2023-01-29 11:26:41.659129
347,2023-01-29 11:26:41.659770
342,2023-01-29 11:26:41.660884
339,2023-01-29 11:26:41.661741
342,2023-01-29 11:26:41.662611
346,2023-01-29 11:26:41.663348
343,2023-01-29 11:26:41.665673
342,2023-01-29 11:26:41.666302
346,2023-01-29 11:26:41.667263
349,2023-01-29 11:26:41.752142
346,2023-01-29 11:26:41.752994
344,2023-01-29 11:26:41.753954
347,2023-01-29 11:26:41.754796
348,2023-01-29 11:26:41.756253
347,2023-01-29 11:26:41.757371
346,2023-01-29 11:26:41.758603
351,2023-01-29 11:26:41.759176
351,2023-01-29 11:26:41.760199
347,2023-01-29 11:26:41.761238
348,2023-01-29 11:26:41.761966
351,2023-01-29 11:26:41.763089
349,2023-01-29 11:26:41.763964
345,2023-01-29 11:26:41.764943
345,2023-01-29 11:26:41.765897
346,2023-01-29 11:26:41.766930
346,2023-01-29 11:26:41.767854
342,2023-01-29 11:26:41.768616
343,2023-01-29 11:26:41.770038
343,2023-01-29 11:26:41.771529
340,2023-01-29 11:26:41.845323
338,2023-01-29 11:26:41.846218
341,2023-01-29 11:26:41.848015
343,2023-01-29 11:26:41.848951
339,2023-01-29 11:26:41.850151
337,2023-01-29 11:26:41.851237
340,2023-01-29 11:26:41.852203
343,2023-01-29 11:26:41.852742
340,2023-01-29 11:26:41.853684
339,2023-01-29 11:26:41.854590
340,2023-01-29 11:26:41.855939
338,2023-01-29 11:26:41.856738
334,2023-01-29 11:26:41.857263
336,2023-01-29 11:26:41.858157
340,2023-01-29 11:26:41.859897
338,2023-01-29 11:26:41.860650
333,2023-01-29 11:26:41.861580
334,2023-01-29 11:26:41.935857
335,2023-01-29 11:26:41.937103
334,2023-01-29 11:26:41.938214
332,2023-01-29 11:26:41.938960
333,2023-01-29 11:26:41.939953
334,2023-01-29 11:26:41.940608
330,2023-01-29 11:26:41.941658
328,2023-01-29 11:26:41.942414
332,2023-01-29 11:26:41.943467
334,2023-01-29 11:26:41.944115
329,2023-01-29 11:26:41.944717
326,2023-01-29 11:26:41.946156
327,2023-01-29 11:26:41.946939
325,2023-01-29 11:26:41.947771
322,2023-01-29 11:26:41.948685
324,2023-01-29 11:26:41.950233
329,2023-01-29 11:26:41.950939
330,2023-01-29 11:26:41.951740
331,2023-01-29 11:26:42.063577
332,2023-01-29 11:26:42.065072
336,2023-01-29 11:26:42.065994
337,2023-01-29 11:26:42.066760
336,2023-01-29 11:26:42.067518
338,2023-01-29 11:26:42.068544
347,2023-01-29 11:26:42.069636
352,2023-01-29 11:26:42.070316
348,2023-01-29 11:26:42.071376
346,2023-01-29 11:26:42.072021
347,2023-01-29 11:26:42.073018
340,2023-01-29 11:26:42.073869
333,2023-01-29 11:26:42.075023
334,2023-01-29 11:26:42.075814
335,2023-01-29 11:26:42.076697
330,2023-01-29 11:26:42.077224
327,2023-01-29 11:26:42.078330
328,2023-01-29 11:26:42.079072
328,2023-01-29 11:26:42.079576
324,2023-01-29 11:26:42.080748
325,2023-01-29 11:26:42.081362
330,2023-01-29 11:26:42.081961
331,2023-01-29 11:26:42.082685
327,2023-01-29 11:26:42.083662
325,2023-01-29 11:26:42.084580
335,2023-01-29 11:26:42.085417
348,2023-01-29 11:26:42.157462
327,2023-01-29 11:26:42.158748
293,2023-01-29 11:26:42.159763
313,2023-01-29 11:26:42.160275
449,2023-01-29 11:26:42.161720
541,2023-01-29 11:26:42.162329
473,2023-01-29 11:26:42.163198
365,2023-01-29 11:26:42.163872
261,2023-01-29 11:26:42.165016
193,2023-01-29 11:26:42.165836
224,2023-01-29 11:26:42.166702
287,2023-01-29 11:26:42.167606
297,2023-01-29 11:26:42.168624
279,2023-01-29 11:26:42.169131
289,2023-01-29 11:26:42.169860
304,2023-01-29 11:26:42.171169
304,2023-01-29 11:26:42.246323
302,2023-01-29 11:26:42.247066
304,2023-01-29 11:26:42.247536
305,2023-01-29 11:26:42.249046
306,2023-01-29 11:26:42.249816
308,2023-01-29 11:26:42.250580
312,2023-01-29 11:26:42.251415
311,2023-01-29 11:26:42.253025
309,2023-01-29 11:26:42.253863
312,2023-01-29 11:26:42.254778
317,2023-01-29 11:26:42.255410
318,2023-01-29 11:26:42.256774
314,2023-01-29 11:26:42.257676
315,2023-01-29 11:26:42.258519
320,2023-01-29 11:26:42.259740
318,2023-01-29 11:26:42.260722
314,2023-01-29 11:26:42.261357
317,2023-01-29 11:26:42.262415
320,2023-01-29 11:26:42.342013
319,2023-01-29 11:26:42.343081
314,2023-01-29 11:26:42.344064
316,2023-01-29 11:26:42.344668
318,2023-01-29 11:26:42.345644
